
trip_id,user_id,age,visited_city,preferred_budget,preferred_avg_temp,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,rating
3253,584,43,Vienna,3,22.9,2,2,2,3,3,2,3,3,2,3.5
3254,584,43,Bruges,3,22.9,2,2,2,3,3,2,3,3,2,4.3
3255,584,43,Acapulco,3,22.9,2,2,2,3,3,2,3,3,2,4.4
3256,584,43,Mexico City,3,22.9,2,2,2,3,3,2,3,3,2,3.9
3257,584,43,Trondheim,3,22.9,2,2,2,3,3,2,3,3,2,4.9
3258,584,43,Richmond,3,22.9,2,2,2,3,3,2,3,3,2,4.9
3259,584,43,Richmond,3,22.9,2,2,2,3,3,2,3,3,2,4.9
3260,584,43,Nuwara Eliya,3,22.9,2,2,2,3,3,2,3,3,2,4.3
3261,585,34,Yamoussoukro,2,26.4,3,1,3,4,2,4,1,5,2,3.8
3262,585,34,Durban,2,26.4,3,1,3,4,2,4,1,5,2,4.1
3263,585,34,Reykjavik,2,26.4,3,1,3,4,2,4,1,5,2,3.5
3264,585,34,Santo Domingo,2,26.4,3,1,3,4,2,4,1,5,2,3.7
3265,585,34,Moorea,2,26.4,3,1,3,4,2,4,1,5,2,4.2
3266,585,34,Siena,2,26.4,3,1,3,4,2,4,1,5,2,4.1
3267,585,34,Astana,2,26.4,3,1,3,4,2,4,1,5,2,4.3
3268,585,34,Papeete,2,26.4,3,1,3,4,2,4,1,5,2,4.3
3269,586,20,Antigua,1,29.9,4,4,3,4,5,3,3,4,1,2.7
3270,586,20,Tehran,1,29.9,4,4,3,4,5,3,3,4,1,2.8
3271,586,20,Bujumbura,1,29.9,4,4,3,4,5,3,3,4,1,2.6
3272,586,20,Bocas del Toro,1,29.9,4,4,3,4,5,3,3,4,1,3.3
3273,586,20,Washington DC,1,29.9,4,4,3,4,5,3,3,4,1,3.5
3274,586,20,Sibiu,1,29.9,4,4,3,4,5,3,3,4,1,3.3
3275,586,20,Monterrey,1,29.9,4,4,3,4,5,3,3,4,1,3.1
3276,586,20,Tallinn,1,29.9,4,4,3,4,5,3,3,4,1,3.3
3277,586,20,Phoenix,1,29.9,4,4,3,4,5,3,3,4,1,3.4
3278,586,20,Keswick,1,29.9,4,4,3,4,5,3,3,4,1,2.9
3279,587,22,Hue,2,27.2,4,2,2,3,3,2,0,5,0,4.7
3280,587,22,Svalbard,2,27.2,4,2,2,3,3,2,0,5,0,4.0
3281,587,22,Nukuʻalofa,2,27.2,4,2,2,3,3,2,0,5,0,3.8
3282,587,22,Monteverde,2,27.2,4,2,2,3,3,2,0,5,0,3.7
3283,587,22,Cayenne,2,27.2,4,2,2,3,3,2,0,5,0,4.6
3284,587,22,Lugano,2,27.2,4,2,2,3,3,2,0,5,0,4.4
3285,587,22,Iquitos,2,27.2,4,2,2,3,3,2,0,5,0,3.8
3286,588,46,Islamabad,1,15.4,3,1,3,3,3,3,2,4,2,3.9
3287,588,46,Windhoek,1,15.4,3,1,3,3,3,3,2,4,2,3.6
3288,588,46,Cappadocia,1,15.4,3,1,3,3,3,3,2,4,2,4.4
3289,588,46,Saint-Denis,1,15.4,3,1,3,3,3,3,2,4,2,4.2
3290,588,46,Thessaloniki,1,15.4,3,1,3,3,3,3,2,4,2,4.0
3291,588,46,Tirana,1,15.4,3,1,3,3,3,3,2,4,2,3.8
3292,588,46,Rosario,1,15.4,3,1,3,3,3,3,2,4,2,3.9
3293,588,46,Kuwait City,1,15.4,3,1,3,3,3,3,2,4,2,4.3
3294,588,46,Portland,1,15.4,3,1,3,3,3,3,2,4,2,4.1
3295,589,26,Tartu,1,19.8,3,5,1,4,4,3,1,5,1,3.6
3296,589,26,Braga,1,19.8,3,5,1,4,4,3,1,5,1,3.2
3297,589,26,Bora Bora,1,19.8,3,5,1,4,4,3,1,5,1,2.7
3298,589,26,Byron Bay,1,19.8,3,5,1,4,4,3,1,5,1,3.3
3299,589,26,Georgetown,1,19.8,3,5,1,4,4,3,1,5,1,3.3
3300,589,26,Maun,1,19.8,3,5,1,4,4,3,1,5,1,3.7
3301,589,26,Hong Kong,1,19.8,3,5,1,4,4,3,1,5,1,2.8
3302,590,22,Wadi Rum,1,27.6,3,3,1,4,5,4,0,4,1,3.5
3303,590,22,Salalah,1,27.6,3,3,1,4,5,4,0,4,1,3.7
3304,590,22,San Carlos de Bariloche,1,27.6,3,3,1,4,5,4,0,4,1,3.7
3305,590,22,Brno,1,27.6,3,3,1,4,5,4,0,4,1,3.3
3306,590,22,San Marino,1,27.6,3,3,1,4,5,4,0,4,1,3.7
3307,590,22,Denver,1,27.6,3,3,1,4,5,4,0,4,1,3.5
3308,590,22,Curitiba,1,27.6,3,3,1,4,5,4,0,4,1,3.4
3309,591,34,Cleveland,3,20.3,3,1,1,4,3,3,2,4,1,4.2
3310,591,34,Sucre,3,20.3,3,1,1,4,3,3,2,4,1,3.8
3311,591,34,Tirana,3,20.3,3,1,1,4,3,3,2,4,1,4.1
3312,591,34,New York,3,20.3,3,1,1,4,3,3,2,4,1,3.7
3313,591,34,Charlotte,3,20.3,3,1,1,4,3,3,2,4,1,3.9
3314,591,34,Lusaka,3,20.3,3,1,1,4,3,3,2,4,1,4.0
3315,591,34,Taipei,3,20.3,3,1,1,4,3,3,2,4,1,4.3
3316,591,34,Antalya,3,20.3,3,1,1,4,3,3,2,4,1,4.0
3317,592,30,Moscow,1,21.7,3,2,4,3,3,2,1,5,2,3.5
3318,592,30,Matera,1,21.7,3,2,4,3,3,2,1,5,2,4.1
3319,593,51,Antofagasta,3,14.1,3,0,3,3,1,4,5,4,5,3.6
3320,593,51,Bratislava,3,14.1,3,0,3,3,1,4,5,4,5,3.7
3321,593,51,Salta,3,14.1,3,0,3,3,1,4,5,4,5,3.8
3322,594,37,Maputo,2,21.4,3,2,4,2,2,3,3,2,2,4.2
3323,594,37,Manchester,2,21.4,3,2,4,2,2,3,3,2,2,4.4
3324,595,29,Melbourne,2,15.7,2,2,2,2,3,3,1,5,0,4.9
3325,595,29,Johannesburg,2,15.7,2,2,2,2,3,3,1,5,0,4.7
3326,595,29,Acapulco,2,15.7,2,2,2,2,3,3,1,5,0,5.0
3327,595,29,Sintra,2,15.7,2,2,2,2,3,3,1,5,0,4.8
3328,595,29,Phoenix,2,15.7,2,2,2,2,3,3,1,5,0,4.6
3329,595,29,Oaxaca,2,15.7,2,2,2,2,3,3,1,5,0,4.7
3330,595,29,Nantes,2,15.7,2,2,2,2,3,3,1,5,0,4.9
3331,595,29,Baku,2,15.7,2,2,2,2,3,3,1,5,0,5.0
3332,596,44,Siwa Oasis,3,16.2,4,2,2,2,0,3,1,3,1,4.6
3333,596,44,Raja Ampat,3,16.2,4,2,2,2,0,3,1,3,1,4.0
3334,596,44,Yogyakarta,3,16.2,4,2,2,2,0,3,1,3,1,4.1
3335,596,44,Warsaw,3,16.2,4,2,2,2,0,3,1,3,1,4.6
3336,596,44,Kangaroo Island,3,16.2,4,2,2,2,0,3,1,3,1,4.3
3337,596,44,Roseau,3,16.2,4,2,2,2,0,3,1,3,1,3.8
3338,596,44,Sidi Bou Said,3,16.2,4,2,2,2,0,3,1,3,1,4.4
3339,596,44,Carcassone,3,16.2,4,2,2,2,0,3,1,3,1,4.1
3340,597,28,Medellín,2,26.3,3,3,3,3,3,4,2,3,0,3.6
3341,597,28,Podgorica,2,26.3,3,3,3,3,3,4,2,3,0,4.4
3342,597,28,Lucca,2,26.3,3,3,3,3,3,4,2,3,0,4.4
3343,597,28,Honolulu,2,26.3,3,3,3,3,3,4,2,3,0,4.2
3344,597,28,Dhaka,2,26.3,3,3,3,3,3,4,2,3,0,4.0
3345,597,28,Guadalajara,2,26.3,3,3,3,3,3,4,2,3,0,4.1
3346,598,21,Singapore,1,22.7,3,2,1,2,3,4,3,3,0,4.3
3347,598,21,Noumea,1,22.7,3,2,1,2,3,4,3,3,0,4.7
3348,598,21,Freiburg,1,22.7,3,2,1,2,3,4,3,3,0,4.6
3349,598,21,Kandy,1,22.7,3,2,1,2,3,4,3,3,0,4.3
3350,598,21,Skopje,1,22.7,3,2,1,2,3,4,3,3,0,4.4
3351,598,21,Porto,1,22.7,3,2,1,2,3,4,3,3,0,4.6
3352,599,21,Ghent,2,32.9,4,4,4,3,4,5,1,3,1,3.6
3353,599,21,Rome,2,32.9,4,4,4,3,4,5,1,3,1,3.8
3354,600,65,Victoria,2,17.5,3,1,2,3,0,2,3,2,3,3.8
3355,600,65,Aswan,2,17.5,3,1,2,3,0,2,3,2,3,3.7
3356,601,59,Alexandria,1,10.8,4,2,3,1,0,2,5,1,3,3.3
3357,601,59,Montego Bay,1,10.8,4,2,3,1,0,2,5,1,3,4.0
3358,601,59,Arica,1,10.8,4,2,3,1,0,2,5,1,3,3.6
3359,602,58,Raleigh,3,20.6,4,2,4,2,1,4,2,2,5,4.2
3360,602,58,Providenciales,3,20.6,4,2,4,2,1,4,2,2,5,3.6
3361,602,58,Kingston,3,20.6,4,2,4,2,1,4,2,2,5,3.5
3362,603,24,Bled,1,23.5,1,4,1,4,4,4,2,5,1,3.2
3363,603,24,Kingston,1,23.5,1,4,1,4,4,4,2,5,1,3.3
3364,603,24,Banjul,1,23.5,1,4,1,4,4,4,2,5,1,3.5
3365,603,24,Nuwara Eliya,1,23.5,1,4,1,4,4,4,2,5,1,3.3
3366,603,24,Puglia,1,23.5,1,4,1,4,4,4,2,5,1,3.9
3367,603,24,Casablanca,1,23.5,1,4,1,4,4,4,2,5,1,3.5
3368,603,24,Mumbai,1,23.5,1,4,1,4,4,4,2,5,1,3.5
3369,604,18,Aarhus,1,18.5,2,4,4,2,5,3,2,5,2,3.2
3370,604,18,Anchorage,1,18.5,2,4,4,2,5,3,2,5,2,3.1
3371,605,35,Sicily,2,15.8,5,2,5,2,2,4,2,3,2,3.4
3372,605,35,Kangaroo Island,2,15.8,5,2,5,2,2,4,2,3,2,4.1
3373,605,35,Kolkata,2,15.8,5,2,5,2,2,4,2,3,2,3.7
3374,605,35,Monaco,2,15.8,5,2,5,2,2,4,2,3,2,4.0
3375,605,35,Isle of Skye,2,15.8,5,2,5,2,2,4,2,3,2,3.6
3376,605,35,Porto,2,15.8,5,2,5,2,2,4,2,3,2,3.4
3377,605,35,Kairouan,2,15.8,5,2,5,2,2,4,2,3,2,4.3
3378,605,35,Lisbon,2,15.8,5,2,5,2,2,4,2,3,2,4.3
3379,606,36,Tehran,2,22.6,3,3,3,2,2,3,1,2,2,4.4
3380,606,36,Montevideo,2,22.6,3,3,3,2,2,3,1,2,2,4.9
3381,606,36,Lübeck,2,22.6,3,3,3,2,2,3,1,2,2,4.1
3382,606,36,Ljubljana,2,22.6,3,3,3,2,2,3,1,2,2,4.2
3383,606,36,Port of Spain,2,22.6,3,3,3,2,2,3,1,2,2,4.5
3384,606,36,Maseru,2,22.6,3,3,3,2,2,3,1,2,2,4.3
3385,606,36,Brussels,2,22.6,3,3,3,2,2,3,1,2,2,4.8
3386,607,60,Zakynthos,3,20.4,4,3,3,3,2,5,2,3,4,4.3
3387,607,60,Vladivostok,3,20.4,4,3,3,3,2,5,2,3,4,3.8
3388,607,60,Espiritu Santo,3,20.4,4,3,3,3,2,5,2,3,4,3.6
3389,608,52,Manuel Antonio National Park,3,29.6,3,1,3,2,0,4,5,2,3,3.5
3390,608,52,San Pedro de Atacama,3,29.6,3,1,3,2,0,4,5,2,3,3.5
3391,608,52,Beira,3,29.6,3,1,3,2,0,4,5,2,3,4.1
3392,609,21,Bruges,2,28.3,4,4,4,5,3,3,2,3,0,3.2
3393,609,21,San Juan,2,28.3,4,4,4,5,3,3,2,3,0,2.9
3394,609,21,Malé,2,28.3,4,4,4,5,3,3,2,3,0,3.3
3395,609,21,Bordeaux,2,28.3,4,4,4,5,3,3,2,3,0,2.7
3396,609,21,Trinidad,2,28.3,4,4,4,5,3,3,2,3,0,2.5
3397,609,21,Port Louis,2,28.3,4,4,4,5,3,3,2,3,0,2.6
3398,609,21,Birmingham,2,28.3,4,4,4,5,3,3,2,3,0,3.0
3399,609,21,Taupo,2,28.3,4,4,4,5,3,3,2,3,0,3.1
3400,609,21,Moroni,2,28.3,4,4,4,5,3,3,2,3,0,2.8
3401,610,43,Kuching,2,16.5,3,2,2,3,0,4,2,2,2,4.4
3402,610,43,Rome,2,16.5,3,2,2,3,0,4,2,2,2,4.3
3403,610,43,Accra,2,16.5,3,2,2,3,0,4,2,2,2,4.4
3404,610,43,Linz,2,16.5,3,2,2,3,0,4,2,2,2,4.0
3405,610,43,Pisa,2,16.5,3,2,2,3,0,4,2,2,2,3.8
3406,611,27,Hamilton,3,33.9,3,4,1,3,3,2,2,3,0,3.5
3407,611,27,Tuscany,3,33.9,3,4,1,3,3,2,2,3,0,3.5
3408,611,27,Kyiv,3,33.9,3,4,1,3,3,2,2,3,0,4.0
3409,611,27,Ajaccio,3,33.9,3,4,1,3,3,2,2,3,0,4.1
3410,612,36,Azores,3,25.8,4,3,3,3,1,3,4,2,1,4.2
3411,612,36,Kingston,3,25.8,4,3,3,3,1,3,4,2,1,3.5
3412,612,36,Lucca,3,25.8,4,3,3,3,1,3,4,2,1,3.7
3413,612,36,Essaouira,3,25.8,4,3,3,3,1,3,4,2,1,3.4
3414,612,36,Florianópolis,3,25.8,4,3,3,3,1,3,4,2,1,3.9
3415,612,36,Kuching,3,25.8,4,3,3,3,1,3,4,2,1,3.6
3416,612,36,Charlottetown,3,25.8,4,3,3,3,1,3,4,2,1,4.2
3417,612,36,Luang Prabang,3,25.8,4,3,3,3,1,3,4,2,1,4.1
3418,612,36,Vancouver,3,25.8,4,3,3,3,1,3,4,2,1,4.1
3419,612,36,Cologne,3,25.8,4,3,3,3,1,3,4,2,1,4.0
3420,612,36,Asunción,3,25.8,4,3,3,3,1,3,4,2,1,4.0
3421,612,36,Belfast,3,25.8,4,3,3,3,1,3,4,2,1,3.8
3422,612,36,Noumea,3,25.8,4,3,3,3,1,3,4,2,1,4.1
3423,612,36,Trondheim,3,25.8,4,3,3,3,1,3,4,2,1,3.5
3424,612,36,Carcassonne,3,25.8,4,3,3,3,1,3,4,2,1,4.3
3425,612,36,Pretoria,3,25.8,4,3,3,3,1,3,4,2,1,4.0
3426,612,36,Puglia,3,25.8,4,3,3,3,1,3,4,2,1,4.0
3427,612,36,Kampala,3,25.8,4,3,3,3,1,3,4,2,1,4.0
3428,613,50,Rio de Janeiro,1,26.6,5,1,5,3,0,5,4,4,3,2.7
3429,613,50,Mexico City,1,26.6,5,1,5,3,0,5,4,4,3,3.5
3430,613,50,Tanna Island,1,26.6,5,1,5,3,0,5,4,4,3,2.6
3431,614,45,Suva,3,26.8,4,1,3,3,2,4,3,4,1,4.2
3432,614,45,Port Louis,3,26.8,4,1,3,3,2,4,3,4,1,3.8
3433,614,45,Astana,3,26.8,4,1,3,3,2,4,3,4,1,4.0
3434,614,45,Manama,3,26.8,4,1,3,3,2,4,3,4,1,3.9
3435,615,51,Tokyo,2,18.0,3,2,4,3,0,3,4,2,5,3.6
3436,615,51,Accra,2,18.0,3,2,4,3,0,3,4,2,5,3.8
3437,615,51,Yogyakarta,2,18.0,3,2,4,3,0,3,4,2,5,3.7
3438,615,51,Samarkand,2,18.0,3,2,4,3,0,3,4,2,5,3.3
3439,615,51,Boston,2,18.0,3,2,4,3,0,3,4,2,5,3.9
3440,615,51,Manuel Antonio National Park,2,18.0,3,2,4,3,0,3,4,2,5,3.4
3441,616,42,Panama City,2,31.6,4,2,2,2,3,3,2,3,2,4.3
3442,616,42,Georgetown,2,31.6,4,2,2,2,3,3,2,3,2,4.1
3443,617,26,Vladivostok,1,32.0,2,4,2,3,5,3,0,3,1,4.2
3444,617,26,Arica,1,32.0,2,4,2,3,5,3,0,3,1,3.5
3445,617,26,Rovaniemi,1,32.0,2,4,2,3,5,3,0,3,1,3.5
3446,617,26,Nara,1,32.0,2,4,2,3,5,3,0,3,1,4.0
3447,617,26,Tunis,1,32.0,2,4,2,3,5,3,0,3,1,3.4
3448,617,26,Thimphu,1,32.0,2,4,2,3,5,3,0,3,1,4.3
3449,617,26,Córdoba,1,32.0,2,4,2,3,5,3,0,3,1,3.8
3450,617,26,Antananarivo,1,32.0,2,4,2,3,5,3,0,3,1,3.3
3451,617,26,Granada,1,32.0,2,4,2,3,5,3,0,3,1,3.6
3452,617,26,Providenciales,1,32.0,2,4,2,3,5,3,0,3,1,4.3
3453,618,21,Ohrid,2,21.9,3,5,1,3,4,4,2,3,0,2.9
3454,618,21,Nagasaki,2,21.9,3,5,1,3,4,4,2,3,0,3.7
3455,618,21,Colombo,2,21.9,3,5,1,3,4,4,2,3,0,3.6
3456,618,21,Delhi,2,21.9,3,5,1,3,4,4,2,3,0,3.1
3457,619,21,Port Vila,2,29.2,1,5,3,5,5,3,2,5,0,2.6
3458,619,21,Manama,2,29.2,1,5,3,5,5,3,2,5,0,3.0
3459,619,21,Akureyri,2,29.2,1,5,3,5,5,3,2,5,0,2.8
3460,619,21,Praia,2,29.2,1,5,3,5,5,3,2,5,0,3.0
3461,620,20,Ljubljana,2,24.6,3,4,2,4,4,3,1,3,1,3.3
3462,620,20,Castries,2,24.6,3,4,2,4,4,3,1,3,1,4.0
3463,620,20,Sarajevo,2,24.6,3,4,2,4,4,3,1,3,1,3.1
3464,620,20,Petra,2,24.6,3,4,2,4,4,3,1,3,1,4.0
3465,620,20,Québec City,2,24.6,3,4,2,4,4,3,1,3,1,3.5
3466,620,20,Maun,2,24.6,3,4,2,4,4,3,1,3,1,3.9
3467,620,20,Antigua,2,24.6,3,4,2,4,4,3,1,3,1,3.5
3468,620,20,San Cristóbal de las Casas,2,24.6,3,4,2,4,4,3,1,3,1,3.7
3469,620,20,Lomé,2,24.6,3,4,2,4,4,3,1,3,1,3.6
3470,620,20,Cleveland,2,24.6,3,4,2,4,4,3,1,3,1,3.3
3471,621,37,Sharm El Sheikh,1,19.8,4,2,2,3,2,4,1,4,2,4.4
3472,621,37,Vientiane,1,19.8,4,2,2,3,2,4,1,4,2,4.8
3473,621,37,Annecy,1,19.8,4,2,2,3,2,4,1,4,2,4.5
3474,621,37,Helsinki,1,19.8,4,2,2,3,2,4,1,4,2,4.1
3475,621,37,Dushanbe,1,19.8,4,2,2,3,2,4,1,4,2,4.9
3476,621,37,Fraser Island,1,19.8,4,2,2,3,2,4,1,4,2,4.1
3477,621,37,Dubai,1,19.8,4,2,2,3,2,4,1,4,2,3.9
3478,621,37,Santa Cruz de la Sierra,1,19.8,4,2,2,3,2,4,1,4,2,4.7
3479,621,37,Memphis,1,19.8,4,2,2,3,2,4,1,4,2,4.4
3480,622,57,Toulouse,3,25.3,5,2,4,3,1,2,3,3,3,3.7
3481,622,57,Fukuoka,3,25.3,5,2,4,3,1,2,3,3,3,4.0
3482,622,57,Cali,3,25.3,5,2,4,3,1,2,3,3,3,3.7
3483,622,57,Stockholm,3,25.3,5,2,4,3,1,2,3,3,3,3.5
3484,622,57,Zurich,3,25.3,5,2,4,3,1,2,3,3,3,3.3
3485,623,20,Salalah,1,17.7,1,4,2,5,4,2,1,4,2,3.8
3486,623,20,Puerto Vallarta,1,17.7,1,4,2,5,4,2,1,4,2,3.7
3487,623,20,St Ives,1,17.7,1,4,2,5,4,2,1,4,2,3.9
3488,623,20,Kota Kinabalu,1,17.7,1,4,2,5,4,2,1,4,2,3.0
3489,623,20,Los Angeles,1,17.7,1,4,2,5,4,2,1,4,2,3.3
3490,624,23,Podgorica,1,25.6,2,3,4,5,5,4,2,4,1,3.7
3491,624,23,Guadalajara,1,25.6,2,3,4,5,5,4,2,4,1,3.1
3492,624,23,Kuching,1,25.6,2,3,4,5,5,4,2,4,1,3.5
3493,624,23,Pretoria,1,25.6,2,3,4,5,5,4,2,4,1,2.7
3494,624,23,Salento,1,25.6,2,3,4,5,5,4,2,4,1,2.9
3495,624,23,Yaoundé,1,25.6,2,3,4,5,5,4,2,4,1,3.5
3496,624,23,Salt Lake City,1,25.6,2,3,4,5,5,4,2,4,1,3.6
3497,624,23,Honolulu,1,25.6,2,3,4,5,5,4,2,4,1,2.9
3498,624,23,Lausanne,1,25.6,2,3,4,5,5,4,2,4,1,3.6
3499,625,39,Nashville,3,15.9,2,3,3,3,1,5,2,2,2,4.1
3500,625,39,Matera,3,15.9,2,3,3,3,1,5,2,2,2,3.8
3501,625,39,Yangshuo,3,15.9,2,3,3,3,1,5,2,2,2,4.6
3502,625,39,Jodhpur,3,15.9,2,3,3,3,1,5,2,2,2,4.0
3503,625,39,Zanzibar Town,3,15.9,2,3,3,3,1,5,2,2,2,3.8
3504,625,39,San Cristobal,3,15.9,2,3,3,3,1,5,2,2,2,4.0
3505,625,39,Hamilton Island,3,15.9,2,3,3,3,1,5,2,2,2,4.5
3506,625,39,Oslo,3,15.9,2,3,3,3,1,5,2,2,2,3.8
3507,625,39,Washington DC,3,15.9,2,3,3,3,1,5,2,2,2,4.2
3508,626,56,Debrecen,3,22.2,3,0,5,2,1,4,3,3,3,4.0
3509,626,56,Taipei,3,22.2,3,0,5,2,1,4,3,3,3,3.4
3510,626,56,Livingstone,3,22.2,3,0,5,2,1,4,3,3,3,3.2
3511,627,28,Boston,1,17.0,3,2,4,4,3,2,0,5,1,3.6
3512,627,28,Dakar,1,17.0,3,2,4,4,3,2,0,5,1,4.2
3513,627,28,Palermo,1,17.0,3,2,4,4,3,2,0,5,1,3.6
3514,627,28,Rijeka,1,17.0,3,2,4,4,3,2,0,5,1,4.1
3515,627,28,San Juan,1,17.0,3,2,4,4,3,2,0,5,1,3.5
3516,627,28,Glasgow,1,17.0,3,2,4,4,3,2,0,5,1,4.2
3517,627,28,Basseterre,1,17.0,3,2,4,4,3,2,0,5,1,4.3
3518,627,28,Doha,1,17.0,3,2,4,4,3,2,0,5,1,3.6
3519,628,20,Vienna,1,27.2,2,2,2,3,5,3,1,4,0,3.3
3520,628,20,Batumi,1,27.2,2,2,2,3,5,3,1,4,0,4.6
3521,628,20,Bukhara,1,27.2,2,2,2,3,5,3,1,4,0,4.3
3522,628,20,Lhasa,1,27.2,2,2,2,3,5,3,1,4,0,4.4
3523,628,20,Lautoka,1,27.2,2,2,2,3,5,3,1,4,0,4.7
3524,629,41,Akureyri,3,16.2,3,2,3,3,3,5,2,3,2,4.5
3525,629,41,Tokyo,3,16.2,3,2,3,3,3,5,2,3,2,4.6
3526,629,41,Palawan,3,16.2,3,2,3,3,3,5,2,3,2,4.1
3527,629,41,Rochester,3,16.2,3,2,3,3,3,5,2,3,2,4.5
3528,630,55,Dallas,3,20.1,3,1,2,1,1,4,2,2,3,3.8
3529,630,55,Taormina,3,20.1,3,1,2,1,1,4,2,2,3,4.5
3530,630,55,Playa del Carmen,3,20.1,3,1,2,1,1,4,2,2,3,3.7
3531,630,55,Bilbao,3,20.1,3,1,2,1,1,4,2,2,3,4.4
3532,630,55,Lapland,3,20.1,3,1,2,1,1,4,2,2,3,3.9
3533,631,45,Noumea,3,28.7,3,1,5,2,1,3,2,4,2,4.1
3534,631,45,Kyoto,3,28.7,3,1,5,2,1,3,2,4,2,3.8
3535,631,45,Auckland,3,28.7,3,1,5,2,1,3,2,4,2,3.5
3536,631,45,Santa Marta,3,28.7,3,1,5,2,1,3,2,4,2,3.7
3537,631,45,Gjirokastër,3,28.7,3,1,5,2,1,3,2,4,2,4.0
3538,631,45,Ubud,3,28.7,3,1,5,2,1,3,2,4,2,3.4
3539,631,45,Salta,3,28.7,3,1,5,2,1,3,2,4,2,3.6
3540,631,45,Kampala,3,28.7,3,1,5,2,1,3,2,4,2,3.8
3541,631,45,Florence,3,28.7,3,1,5,2,1,3,2,4,2,3.7
3542,631,45,Blantyre,3,28.7,3,1,5,2,1,3,2,4,2,3.8
3543,632,65,Mexico City,2,23.3,4,1,2,2,2,2,4,3,3,4.6
3544,632,65,Launceston,2,23.3,4,1,2,2,2,2,4,3,3,4.8
3545,632,65,Mumbai,2,23.3,4,1,2,2,2,2,4,3,3,4.0
3546,633,36,Washington DC,2,9.3,2,4,4,3,0,5,2,4,3,3.4
3547,633,36,Madeira,2,9.3,2,4,4,3,0,5,2,4,3,3.2
3548,633,36,Richmond,2,9.3,2,4,4,3,0,5,2,4,3,3.6
3549,633,36,Da Lat,2,9.3,2,4,4,3,0,5,2,4,3,3.8
3550,633,36,Viña del Mar,2,9.3,2,4,4,3,0,5,2,4,3,3.5
3551,633,36,Ladakh,2,9.3,2,4,4,3,0,5,2,4,3,3.3
3552,633,36,Rarotonga,2,9.3,2,4,4,3,0,5,2,4,3,4.0
3553,634,21,Roseau,1,17.9,2,4,4,3,3,3,0,4,0,4.0
3554,634,21,Ashgabat,1,17.9,2,4,4,3,3,3,0,4,0,4.1
3555,634,21,Hiroshima,1,17.9,2,4,4,3,3,3,0,4,0,4.0
3556,634,21,Bishkek,1,17.9,2,4,4,3,3,3,0,4,0,3.7
3557,634,21,Prague,1,17.9,2,4,4,3,3,3,0,4,0,3.5
3558,634,21,Nagasaki,1,17.9,2,4,4,3,3,3,0,4,0,4.1
3559,634,21,Santo Domingo,1,17.9,2,4,4,3,3,3,0,4,0,3.6
3560,634,21,Madeira,1,17.9,2,4,4,3,3,3,0,4,0,3.5
3561,635,28,Bled,2,25.6,4,3,1,5,3,2,2,3,0,3.0
3562,635,28,Ghent,2,25.6,4,3,1,5,3,2,2,3,0,3.0
3563,635,28,Moorea,2,25.6,4,3,1,5,3,2,2,3,0,3.1
3564,636,22,Krabi,2,26.9,2,4,2,5,5,2,2,3,1,3.1
3565,636,22,Rio de Janeiro,2,26.9,2,4,2,5,5,2,2,3,1,4.4
3566,637,20,Puglia,1,16.7,2,4,1,3,4,4,3,4,0,3.4
3567,637,20,Guadalajara,1,16.7,2,4,1,3,4,4,3,4,0,4.0
3568,637,20,Yangon,1,16.7,2,4,1,3,4,4,3,4,0,3.9
3569,637,20,Guadalajara,1,16.7,2,4,1,3,4,4,3,4,0,3.4
3570,637,20,Naypyidaw,1,16.7,2,4,1,3,4,4,3,4,0,4.2
3571,638,42,Sedona,1,13.8,4,4,2,2,2,4,3,3,1,4.2
3572,638,42,Debrecen,1,13.8,4,4,2,2,2,4,3,3,1,4.4
3573,638,42,Manuel Antonio National Park,1,13.8,4,4,2,2,2,4,3,3,1,4.2
3574,638,42,Shanghai,1,13.8,4,4,2,2,2,4,3,3,1,3.9
3575,638,42,Helsinki,1,13.8,4,4,2,2,2,4,3,3,1,3.8
3576,638,42,Paris,1,13.8,4,4,2,2,2,4,3,3,1,4.4
3577,638,42,Asturias,1,13.8,4,4,2,2,2,4,3,3,1,4.4
3578,638,42,Bay of Islands,1,13.8,4,4,2,2,2,4,3,3,1,4.0
3579,638,42,Nafplio,1,13.8,4,4,2,2,2,4,3,3,1,3.8
3580,638,42,Ronda,1,13.8,4,4,2,2,2,4,3,3,1,4.6
3581,638,42,Maui,1,13.8,4,4,2,2,2,4,3,3,1,3.3
3582,639,29,Hiroshima,2,27.4,4,3,3,3,4,5,0,5,1,3.6
3583,639,29,Rennes,2,27.4,4,3,3,3,4,5,0,5,1,4.0
3584,639,29,Zion National Park,2,27.4,4,3,3,3,4,5,0,5,1,3.5
3585,639,29,Hobart,2,27.4,4,3,3,3,4,5,0,5,1,3.4
3586,639,29,Nuuk,2,27.4,4,3,3,3,4,5,0,5,1,3.5
3587,640,25,Iguazu Falls,2,26.4,2,3,3,3,3,3,0,5,0,4.1
3588,640,25,Rovaniemi,2,26.4,2,3,3,3,3,3,0,5,0,4.3
3589,640,25,Cardiff,2,26.4,2,3,3,3,3,3,0,5,0,3.7
3590,640,25,Windhoek,2,26.4,2,3,3,3,3,3,0,5,0,4.0
3591,640,25,Seoul,2,26.4,2,3,3,3,3,3,0,5,0,3.8
3592,640,25,Meknes,2,26.4,2,3,3,3,3,3,0,5,0,4.1
